ID	Case.Number	Date	Block	IUCR	Primary.Type	Description	Location.Description	Arrest	Domestic	Beat	District	Ward	Community.Area	FBI.Code	X.Coordinate	Y.Coordinate	Year	Updated.On	Latitude	Longitude	Location
10436496	HZ174160	2016-03-04	081XX W BERWYN AVE	1154	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT $300 AND UNDER	RESIDENCE	false	false	1614	16	41	10	11	1120983	1934053	2016	03/11/2016 03:51:59 PM	41.975471458	-87.830485927	(41.975471458, -87.830485927)
10436497	HZ174088	2016-03-04	055XX S ST LOUIS AVE	0820	THEFT	$500 AND UNDER	SCHOOL, PUBLIC, GROUNDS	false	false	822	8	14	63	06	1153988	1867641	2016	03/11/2016 03:51:59 PM	41.792634413	-87.710884842	(41.792634413, -87.710884842)
10436476	HZ173898	2016-03-04	032XX W CORTEZ ST	051A	ASSAULT	AGGRAVATED: HANDGUN	STREET	true	false	1121	11	26	23	04A	1154448	1906815	2016	03/29/2016 03:49:55 PM	41.900123362	-87.708152355	(41.900123362, -87.708152355)
10436499	HZ174086	2016-03-04	033XX W 51ST ST	1305	CRIMINAL DAMAGE	CRIMINAL DEFACEMENT	RESIDENCE	false	false	822	8	14	63	14	1154767	1870609	2016	03/11/2016 03:51:59 PM	41.800763514	-87.707949147	(41.800763514, -87.707949147)
10436500	HZ174098	2016-03-04	060XX S CAMPBELL AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	825	8	15	66	08B	1160738	1864572	2016	03/11/2016 03:51:59 PM	41.784075886	-87.686218022	(41.784075886, -87.686218022)
10436504	HZ174158	2016-03-04	106XX S CALHOUN AVE	1360	CRIMINAL TRESPASS	TO VEHICLE	STREET	false	false	434	4	10	51	26	1194882	1834973	2016	03/11/2016 03:51:59 PM	41.702080446	-87.562007548	(41.702080446, -87.562007548)
10436508	HZ174198	2016-03-04	025XX N DAMEN AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	BRIDGE	false	false	1931	19	32	7	14	1162545	1917130	2016	03/11/2016 03:51:59 PM	41.928262675	-87.678122388	(41.928262675, -87.678122388)
10436511	HZ174118	2016-03-04	013XX W FULLERTON AVE	0810	THEFT	OVER $500	STREET	false	false	1932	19	32	7	06	1167095	1916066	2016	03/11/2016 03:51:59 PM	41.925246375	-87.661433463	(41.925246375, -87.661433463)
10436513	HZ174131	2016-03-04	007XX N TRUMBULL AVE	2014	NARCOTICS	MANU/DELIVER: HEROIN (WHITE)	SIDEWALK	true	false	1121	11	27	23	18	1153246	1904708	2016	03/11/2016 03:51:59 PM	41.894365503	-87.712623349	(41.894365503, -87.712623349)
10436515	HZ174080	2016-03-04	069XX S HAMILTON AVE	1812	NARCOTICS	POSS: CANNABIS MORE THAN 30GMS	STREET	true	false	735	7	17	67	18	1163265	1858468	2016	03/11/2016 03:51:59 PM	41.767273121	-87.67712381	(41.767273121, -87.67712381)
10436528	HZ174140	2016-03-04	043XX W WABANSIA AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SCHOOL, PUBLIC, BUILDING	true	false	2534	25	31	23	18	1147025	1910941	2016	03/11/2016 03:51:59 PM	41.911590736	-87.73531182	(41.911590736, -87.73531182)
10436531	HZ174146	2016-03-04	103XX S KEDZIE AVE	0820	THEFT	$500 AND UNDER	PARKING LOT/GARAGE(NON.RESID.)	false	false	2211	22	19	74	06	1156831	1835990	2016	03/11/2016 03:51:59 PM	41.705722012	-87.701312362	(41.705722012, -87.701312362)
10436536	HZ174153	2016-03-04	034XX W MADISON ST	4625	OTHER OFFENSE	PAROLE VIOLATION	STREET	true	false	1123	11	28	27	26	1153515	1899806	2016	03/11/2016 03:51:59 PM	41.880908579	-87.711765797	(41.880908579, -87.711765797)
10436541	HZ174025	2016-03-04	067XX S INDIANA AVE	2820	OTHER OFFENSE	TELEPHONE THREAT	APARTMENT	false	true	322	3	20	69	26	1178753	1860449	2016	03/11/2016 03:51:59 PM	41.772370917	-87.620293818	(41.772370917, -87.620293818)
10436542	HZ174054	2016-03-04	073XX S STATE ST	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	false	false	323	3	6	69	06	1177553	1856340	2016	03/11/2016 03:51:59 PM	41.761122587	-87.624816714	(41.761122587, -87.624816714)
10436547	HZ174207	2016-03-04	024XX N LOREL AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	true	true	2515	25	31	19	08B	1140307	1915805	2016	03/11/2016 03:51:59 PM	41.925063968	-87.759872475	(41.925063968, -87.759872475)
10436552	HZ174208	2016-03-04	075XX S DORCHESTER AVE	0560	ASSAULT	SIMPLE	STREET	false	false	411	4	5	43	08A	1186850	1855250	2016	03/11/2016 03:51:59 PM	41.757916345	-87.590777448	(41.757916345, -87.590777448)
10436556	HZ174196	2016-03-04	126XX S EMERALD AVE	0560	ASSAULT	SIMPLE	RESIDENCE	false	true	523	5	34	53	08A	1173622	1821118	2016	03/11/2016 03:51:59 PM	41.664556274	-87.640263132	(41.664556274, -87.640263132)
10436564	HZ174149	2016-03-04	042XX W NORTH AVE	4625	OTHER OFFENSE	PAROLE VIOLATION	STREET	true	false	2534	25	30	23	26	1147995	1910300	2016	03/11/2016 03:51:59 PM	41.909813155	-87.731764828	(41.909813155, -87.731764828)
10436569	HZ174210	2016-03-04	050XX S KILDARE AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	815	8	23	57	18	1148547	1870901	2016	03/11/2016 03:51:59 PM	41.801686725	-87.730752728	(41.801686725, -87.730752728)
10436572	HZ174144	2016-03-04	052XX N SHERIDAN RD	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	true	false	2023	20	48	77	06	1168697	1934885	2016	03/11/2016 03:51:59 PM	41.976851852	-87.654999693	(41.976851852, -87.654999693)
10436576	HZ174135	2016-03-04	0000X E 75TH ST	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	true	false	623	6	6	69	06	1177752	1855282	2016	03/11/2016 03:51:59 PM	41.758214815	-87.624119338	(41.758214815, -87.624119338)
10436582	HZ174202	2016-03-04	001XX W 95TH ST	0320	ROBBERY	STRONGARM - NO WEAPON	SIDEWALK	false	true	634	6	21	49	03	1177201	1841967	2016	03/11/2016 03:51:59 PM	41.721689256	-87.626539467	(41.721689256, -87.626539467)
10436596	HZ174234	2016-03-04	053XX S DR MARTIN LUTHER KING JR DR	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SCHOOL, PUBLIC, BUILDING	true	false	231	2	3	40	18	1179834	1869612	2016	03/11/2016 03:51:59 PM	41.797490407	-87.616051012	(41.797490407, -87.616051012)
10436602	HZ174230	2016-03-04	034XX W CERMAK RD	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	STREET	true	false	1024	10	24	29	18	1153670	1889242	2016	03/11/2016 03:51:59 PM	41.851916715	-87.711477636	(41.851916715, -87.711477636)
10436614	HZ174229	2016-03-04	009XX N MICHIGAN AVE	0810	THEFT	OVER $500	DEPARTMENT STORE	true	false	1833	18	42	8	06	1177324	1906733	2016	03/11/2016 03:51:59 PM	41.899410159	-87.624131266	(41.899410159, -87.624131266)
10436617	HZ174269	2016-03-04	007XX N LAWNDALE AVE	2027	NARCOTICS	POSS: CRACK	SIDEWALK	true	false	1112	11	27	23	18	1151586	1904694	2016	03/11/2016 03:51:59 PM	41.894359878	-87.718720436	(41.894359878, -87.718720436)
10436628	HZ174128	2016-03-04	012XX S KEDVALE AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	1011	10	24	29	18	1148913	1894102	2016	03/11/2016 03:51:59 PM	41.865346359	-87.72881165	(41.865346359, -87.72881165)
10436643	HZ174263	2016-03-04	022XX N KEDVALE AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	2525	25	31	20	14	1148350	1914506	2016	03/11/2016 03:51:59 PM	41.921347985	-87.730352061	(41.921347985, -87.730352061)
10436648	HZ174296	2016-03-04	008XX N HALSTED ST	0520	ASSAULT	AGGRAVATED:KNIFE/CUTTING INSTR	STREET	false	false	1213	12	27	24	04A	1170899	1905726	2016	03/11/2016 03:51:59 PM	41.896790212	-87.647759561	(41.896790212, -87.647759561)
10436654	HZ174309	2016-03-04	0000X W 103RD PL	1154	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT $300 AND UNDER	RESIDENCE	false	false	512	5	34	49	11	1177790	1836341	2016	03/11/2016 03:51:59 PM	41.706237463	-87.624551711	(41.706237463, -87.624551711)
10436657	HZ174251	2016-03-04	005XX N SACRAMENTO BLVD	2093	NARCOTICS	FOUND SUSPECT NARCOTICS	SCHOOL, PRIVATE, BUILDING	true	false	1221	12	27	23	18	1156155	1903601	2016	03/11/2016 03:51:59 PM	41.891269546	-87.701969342	(41.891269546, -87.701969342)
10436665	HZ174291	2016-03-04	021XX W 47TH ST	1350	CRIMINAL TRESPASS	TO STATE SUP LAND	SCHOOL, PUBLIC, GROUNDS	true	false	931	9	12	61	26	1162945	1873484	2016	03/11/2016 03:51:59 PM	41.808485674	-87.677877147	(41.808485674, -87.677877147)
10436682	HZ174326	2016-03-04	047XX S UNION AVE	0545	ASSAULT	PRO EMP HANDS NO/MIN INJURY	SCHOOL, PRIVATE, BUILDING	true	false	935	9	11	61	08A	1172434	1873254	2016	03/11/2016 03:51:59 PM	41.807650669	-87.643080489	(41.807650669, -87.643080489)
10436689	HZ174302	2016-03-04	065XX S VERNON AVE	0460	BATTERY	SIMPLE	APARTMENT	true	false	312	3	20	42	08B	1180371	1861773	2016	03/11/2016 03:51:59 PM	41.775967142	-87.614322172	(41.775967142, -87.614322172)
10436690	HZ174304	2016-03-04	079XX S PHILLIPS AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	422	4	7	46	14	1193902	1852877	2016	03/11/2016 03:51:59 PM	41.751234705	-87.5650108	(41.751234705, -87.5650108)
10436646	HZ174220	2016-03-04	036XX N KEDZIE AVE	0810	THEFT	OVER $500	OTHER	true	false	1733	17	33	16	06	1154409	1923943	2016	03/14/2016 03:48:43 PM	41.947124765	-87.707836702	(41.947124765, -87.707836702)
10436676	HZ174295	2016-03-04	007XX E 111TH ST	0560	ASSAULT	SIMPLE	GOVERNMENT BUILDING/PROPERTY	true	false	531	5	9	50	08A	1183356	1831503	2016	03/26/2016 03:46:55 PM	41.692833841	-87.60431945	(41.692833841, -87.60431945)
10436693	HZ174298	2016-03-04	004XX W ARMITAGE AVE	0860	THEFT	RETAIL THEFT	DRUG STORE	true	false	1813	18	43	7	06	1173188	1913590	2016	03/11/2016 03:51:59 PM	41.918318928	-87.639118752	(41.918318928, -87.639118752)
10436698	HZ174329	2016-03-04	068XX S CRANDON AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	331	3	5	43	14	1192505	1859986	2016	03/11/2016 03:51:59 PM	41.770776481	-87.569898823	(41.770776481, -87.569898823)
10436703	HZ174243	2016-03-04	052XX N BROADWAY	0860	THEFT	RETAIL THEFT	DRUG STORE	true	false	2023	20	48	77	06	1167370	1934861	2016	03/11/2016 03:51:59 PM	41.976814727	-87.659880317	(41.976814727, -87.659880317)
10436705	HZ174347	2016-03-04	057XX W CHICAGO AVE	0890	THEFT	FROM BUILDING	CONVENIENCE STORE	false	false	1511	15	29	25	06	1138032	1904764	2016	03/11/2016 03:51:59 PM	41.894807608	-87.768499157	(41.894807608, -87.768499157)
10436714	HZ174271	2016-03-04	021XX W CHICAGO AVE	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	1221	12	1	24	05	1162053	1905317	2016	03/11/2016 03:51:59 PM	41.895857257	-87.680260834	(41.895857257, -87.680260834)
10436715	HZ174279	2016-03-04	029XX W DIVERSEY AVE	0820	THEFT	$500 AND UNDER	PARKING LOT/GARAGE(NON.RESID.)	false	false	1411	14	35	21	06	1156478	1918475	2016	03/11/2016 03:51:59 PM	41.932078509	-87.700380001	(41.932078509, -87.700380001)
10436722	HZ174233	2016-03-04	078XX S STATE ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	GAS STATION	true	false	623	6	6	69	18	1177650	1852817	2016	03/11/2016 03:51:59 PM	41.751452878	-87.624567581	(41.751452878, -87.624567581)
10436726	HZ174325	2016-03-04	039XX W FLOURNOY ST	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1132	11	24	26	18	1150154	1896737	2016	03/11/2016 03:51:59 PM	41.872553033	-87.724187214	(41.872553033, -87.724187214)
10436729	HZ174277	2016-03-04	091XX S BENNETT AVE	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE	false	false	413	4	8	48	05	1190443	1844674	2016	03/11/2016 03:51:59 PM	41.728808966	-87.57794996	(41.728808966, -87.57794996)
10436730	HZ174332	2016-03-04	023XX S KEDZIE AVE	0860	THEFT	RETAIL THEFT	DEPARTMENT STORE	false	false	1024	10	24	30	06	1155391	1888353	2016	03/11/2016 03:51:59 PM	41.849442823	-87.705184942	(41.849442823, -87.705184942)
10436732	HZ174252	2016-03-04	016XX E 83RD PL	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	412	4	8	45	14	1188591	1849941	2016	03/11/2016 03:51:59 PM	41.74330654	-87.584566298	(41.74330654, -87.584566298)
10436738	HZ174328	2016-03-04	063XX S CALIFORNIA AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	825	8	15	66	14	1158805	1862401	2016	03/11/2016 03:51:59 PM	41.778158057	-87.693364419	(41.778158057, -87.693364419)
10436739	HZ174348	2016-03-04	088XX S MUSKEGON AVE	0630	BURGLARY	ATTEMPT FORCIBLE ENTRY	APARTMENT	false	false	423	4	10	46	05	1196546	1846880	2016	03/11/2016 03:51:59 PM	41.734713269	-87.555520687	(41.734713269, -87.555520687)
10436760	HZ174164	2016-03-04	005XX N WALLER AVE	0460	BATTERY	SIMPLE	SCHOOL, PUBLIC, BUILDING	false	false	1512	15	29	25	08B	1138238	1903158	2016	03/11/2016 03:51:59 PM	41.890396818	-87.767781443	(41.890396818, -87.767781443)
10436761	HZ174200	2016-03-04	050XX W CHICAGO AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENTIAL YARD (FRONT/BACK)	false	false	1531	15	28	25	08B	1142435	1904846	2016	03/11/2016 03:51:59 PM	41.894951947	-87.752325894	(41.894951947, -87.752325894)
10436763	HZ174379	2016-03-04	005XX W MADISON ST	1150	DECEPTIVE PRACTICE	CREDIT CARD FRAUD	APARTMENT	false	false	121	1	42	28	11	1172573	1900294	2016	03/11/2016 03:51:59 PM	41.881847601	-87.641772074	(41.881847601, -87.641772074)
10436768	HZ174327	2016-03-04	026XX S SPRINGFIELD AVE	0880	THEFT	PURSE-SNATCHING	SIDEWALK	false	false	1031	10	22	30	06	1150798	1886272	2016	03/11/2016 03:51:59 PM	41.843823254	-87.722096308	(41.843823254, -87.722096308)
10436770	HZ174226	2016-03-04	025XX N CLYBOURN AVE	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	false	false	1931	19	32	7	06	1163883	1917044	2016	03/11/2016 03:51:59 PM	41.927998524	-87.673208159	(41.927998524, -87.673208159)
10436771	HZ174380	2016-03-04	012XX W LELAND AVE	0320	ROBBERY	STRONGARM - NO WEAPON	SIDEWALK	false	false	1913	19	46	3	03	1167336	1931354	2016	03/11/2016 03:51:59 PM	41.96719214	-87.660106696	(41.96719214, -87.660106696)
10436772	HZ174330	2016-03-04	0000X E 115TH ST	0484	BATTERY	PRO EMP HANDS NO/MIN INJURY	SCHOOL, PRIVATE, BUILDING	true	false	531	5	9	49	08B	1178568	1828730	2016	03/11/2016 03:51:59 PM	41.685334189	-87.62193293	(41.685334189, -87.62193293)
10436775	HZ174305	2016-03-04	024XX W ARTHINGTON ST	0820	THEFT	$500 AND UNDER	ALLEY	false	true	1135	11	2	28	06	1160222	1895968	2016	03/11/2016 03:51:59 PM	41.870240812	-87.687244211	(41.870240812, -87.687244211)
10436777	HZ174374	2016-03-04	035XX W FRANKLIN BLVD	0430	BATTERY	AGGRAVATED: OTHER DANG WEAPON	ALLEY	false	false	1123	11	27	23	04B	1152752	1903107	2016	03/11/2016 03:51:59 PM	41.889981992	-87.714480082	(41.889981992, -87.714480082)
10436784	HZ174319	2016-03-04	011XX W LAWRENCE AVE	0810	THEFT	OVER $500	CTA PLATFORM	false	false	1914	19	46	3	06	1167822	1932033	2016	03/11/2016 03:51:59 PM	41.969044846	-87.658300072	(41.969044846, -87.658300072)
10436788	HZ174351	2016-03-04	002XX S WESTERN AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	1225	12	2	28	18	1160442	1898890	2016	03/11/2016 03:51:59 PM	41.878254507	-87.68635566	(41.878254507, -87.68635566)
10436789	HZ174411	2016-03-04	0000X N HALSTED ST	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	true	false	1224	12	27	28	06	1171049	1900319	2016	03/11/2016 03:51:59 PM	41.881949766	-87.647367397	(41.881949766, -87.647367397)
10436790	HZ174405	2016-03-04	065XX S CHAMPLAIN AVE	0545	ASSAULT	PRO EMP HANDS NO/MIN INJURY	SCHOOL, PUBLIC, BUILDING	true	false	321	3	20	42	08A	1181693	1861749	2016	03/11/2016 03:51:59 PM	41.77587085	-87.609476619	(41.77587085, -87.609476619)
10436793	HZ174376	2016-03-04	009XX W 52ND ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	true	true	934	9	20	61	08B	1170739	1870350	2016	03/11/2016 03:51:59 PM	41.799718972	-87.649382021	(41.799718972, -87.649382021)
10436796	HZ174406	2016-03-04	053XX S KEDZIE AVE	0460	BATTERY	SIMPLE	STREET	false	false	822	8	14	63	08B	1155949	1869212	2016	03/11/2016 03:51:59 PM	41.796906271	-87.703651853	(41.796906271, -87.703651853)
10436797	HZ174281	2016-03-04	040XX W LAWRENCE AVE	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	false	false	1712	17	39	14	06	1148714	1931595	2016	03/11/2016 03:51:59 PM	41.968234567	-87.728571616	(41.968234567, -87.728571616)
10436802	HZ174423	2016-03-04	027XX E 89TH ST	0820	THEFT	$500 AND UNDER	SCHOOL, PUBLIC, BUILDING	false	false	423	4	7	46	06	1195915	1846487	2016	03/11/2016 03:51:59 PM	41.73365047	-87.557845321	(41.73365047, -87.557845321)
10436803	HZ174019	2016-03-04	083XX S YATES BLVD	0560	ASSAULT	SIMPLE	RESIDENCE	false	true	412	4	8	46	08A	1193625	1850133	2016	03/11/2016 03:51:59 PM	41.743711725	-87.566115507	(41.743711725, -87.566115507)
10436805	HZ174459	2016-03-04	009XX N ASHLAND AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	SCHOOL, PUBLIC, BUILDING	true	false	1213	12	1	24	14	1165552	1906513	2016	03/11/2016 03:51:59 PM	41.899065363	-87.667375699	(41.899065363, -87.667375699)
10436806	HZ174461	2016-03-04	031XX S LAKE SHORE DR SB	0820	THEFT	$500 AND UNDER	VEHICLE NON-COMMERCIAL	false	false	211	2	4	35	06	1181792	1884347	2016	03/11/2016 03:51:59 PM	41.837879307	-87.608414956	(41.837879307, -87.608414956)
10436807	HZ174480	2016-03-04	107XX S PEORIA ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	2233	22	34	75	14	1172233	1833308	2016	03/11/2016 03:51:59 PM	41.698038158	-87.644989877	(41.698038158, -87.644989877)
10436809	HZ174473	2016-03-04	004XX N STATE ST	0810	THEFT	OVER $500	STREET	false	false	1831	18	42	8	06	1176300	1903220	2016	03/11/2016 03:51:59 PM	41.889793477	-87.627998435	(41.889793477, -87.627998435)
10436804	HZ174331	2016-03-04	084XX S JEFFERY BLVD	0820	THEFT	$500 AND UNDER	STREET	false	false	412	4	8	45	06	1190982	1849668	2016	03/21/2016 03:44:41 PM	41.742499978	-87.575814493	(41.742499978, -87.575814493)
10436810	HZ174465	2016-03-04	050XX N LAWNDALE AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	1712	17	39	14	14	1150814	1933169	2016	03/11/2016 03:51:59 PM	41.97251279	-87.720808609	(41.97251279, -87.720808609)
10436812	HZ174404	2016-03-04	065XX S CHAMPLAIN AVE	0484	BATTERY	PRO EMP HANDS NO/MIN INJURY	SCHOOL, PUBLIC, BUILDING	true	false	321	3	20	42	08B	1181693	1861749	2016	03/11/2016 03:51:59 PM	41.77587085	-87.609476619	(41.77587085, -87.609476619)
10436813	HZ174437	2016-03-04	078XX S SAGINAW AVE	143A	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	RESIDENCE	false	false	421	4	7	43	15	1195279	1853569	2016	03/11/2016 03:51:59 PM	41.753099752	-87.559942084	(41.753099752, -87.559942084)
10436816	HZ174381	2016-03-04	007XX S CENTRAL PARK AVE	0820	THEFT	$500 AND UNDER	SIDEWALK	true	false	1133	11	24	27	06	1152489	1896709	2016	03/11/2016 03:51:59 PM	41.872430407	-87.715615062	(41.872430407, -87.715615062)
10436817	HZ174455	2016-03-04	002XX N CENTRAL AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	1523	15	28	25	14	1139003	1901091	2016	03/11/2016 03:51:59 PM	41.884710837	-87.765022234	(41.884710837, -87.765022234)
10436821	HZ174391	2016-03-04	001XX S KILBOURN AVE	3710	INTERFERENCE WITH PUBLIC OFFICER	RESIST/OBSTRUCT/DISARM OFFICER	SIDEWALK	true	false	1113	11	28	26	24	1146417	1898873	2016	03/11/2016 03:51:59 PM	41.878486427	-87.737853144	(41.878486427, -87.737853144)
10436822	HZ174301	2016-03-04	063XX S EBERHART AVE	0460	BATTERY	SIMPLE	STREET	false	true	312	3	20	42	08B	1180666	1863182	2016	03/11/2016 03:51:59 PM	41.779826802	-87.613197481	(41.779826802, -87.613197481)
10436823	HZ174388	2016-03-04	019XX W 63RD ST	0560	ASSAULT	SIMPLE	APARTMENT	false	true	726	7	15	67	08A	1164324	1862869	2016	03/11/2016 03:51:59 PM	41.77932782	-87.673118278	(41.77932782, -87.673118278)
10436825	HZ174474	2016-03-04	116XX S LAFAYETTE AVE	0470	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	ALLEY	true	false	522	5	34	53	24	1178004	1827614	2016	03/11/2016 03:51:59 PM	41.682284481	-87.624031224	(41.682284481, -87.624031224)
10436827	HZ174339	2016-03-04	063XX S HALSTED ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	CTA PLATFORM	false	false	723	7	20	68	08B	1172055	1862918	2016	03/11/2016 03:51:59 PM	41.779295906	-87.644774188	(41.779295906, -87.644774188)
10436832	HZ174452	2016-03-04	003XX N CLARK ST	2820	OTHER OFFENSE	TELEPHONE THREAT	OTHER	false	true	1831	18	42	8	26	1175479	1902565	2016	03/11/2016 03:51:59 PM	41.8880146	-87.631033159	(41.8880146, -87.631033159)
10436836	HZ174419	2016-03-04	094XX S STATE ST	0454	BATTERY	AGG PO HANDS NO/MIN INJURY	STREET	true	false	634	6	6	49	08B	1177962	1842175	2016	03/11/2016 03:51:59 PM	41.722242857	-87.623745794	(41.722242857, -87.623745794)
10436837	HZ174508	2016-03-04	068XX S MAY ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	RESIDENTIAL YARD (FRONT/BACK)	false	false	724	7	17	68	07	1169830	1859493	2016	03/11/2016 03:51:59 PM	41.769945887	-87.653030591	(41.769945887, -87.653030591)
10436838	HZ174416	2016-03-04	066XX N TALMAN AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	true	false	2412	24	50	2	14	1157455	1943921	2016	03/11/2016 03:51:59 PM	42.001883866	-87.696094161	(42.001883866, -87.696094161)
10436842	HZ174449	2016-03-04	008XX N TRUMBULL AVE	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1121	11	27	23	18	1153224	1905462	2016	03/11/2016 03:51:59 PM	41.896434989	-87.712684117	(41.896434989, -87.712684117)
10436846	HZ174483	2016-03-04	008XX S LEAVITT ST	0810	THEFT	OVER $500	RESIDENCE	false	false	1225	12	25	28	06	1161849	1896315	2016	03/11/2016 03:51:59 PM	41.871159253	-87.681261301	(41.871159253, -87.681261301)
10436847	HZ174469	2016-03-04	064XX S TALMAN AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	825	8	15	66	14	1159817	1861830	2016	03/11/2016 03:51:59 PM	41.776570425	-87.689670029	(41.776570425, -87.689670029)
10436849	HZ174521	2016-03-04	041XX W 25TH ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	1013	10	22	30	18	1149453	1887073	2016	03/11/2016 03:51:59 PM	41.846047463	-87.727011485	(41.846047463, -87.727011485)
10436860	HZ174413	2016-03-04	056XX W WASHINGTON BLVD	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	false	1513	15	29	25	08B	1138461	1900176	2016	03/11/2016 03:51:59 PM	41.882209791	-87.76703474	(41.882209791, -87.76703474)
10436862	HZ174407	2016-03-04	010XX N LAMON AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	true	true	1531	15	37	25	14	1143501	1906635	2016	03/11/2016 03:51:59 PM	41.899841292	-87.748365913	(41.899841292, -87.748365913)
10436863	HZ174478	2016-03-04	076XX S CICERO AVE	0860	THEFT	RETAIL THEFT	DEPARTMENT STORE	true	false	833	8	13	65	06	1145727	1853720	2016	03/11/2016 03:51:59 PM	41.754592961	-87.741528537	(41.754592961, -87.741528537)
10436866	HZ174350	2016-03-04	050XX N LEAVITT ST	0810	THEFT	OVER $500	STREET	false	false	2031	20	47	4	06	1160776	1933272	2016	03/11/2016 03:51:59 PM	41.972594132	-87.684173552	(41.972594132, -87.684173552)
10436868	HZ174512	2016-03-04	004XX E 71ST ST	1330	CRIMINAL TRESPASS	TO LAND	CONVENIENCE STORE	true	false	322	3	6	69	26	1180310	1858039	2016	03/11/2016 03:51:59 PM	41.765722065	-87.614660173	(41.765722065, -87.614660173)
